Biomarker_1,Biomarker_2,Biomarker_3,AUC,se_97_Threshold,se_97_Sensitivity,se_97_Specificity,se_97_NPV,se_97_PPV,se_95_Threshold,se_95_Sensitivity,se_95_Specificity,se_95_NPV,se_95_PPV,max_sum_Threshold,max_sum_Sensitivity,max_sum_Specificity,max_sum_NPV,max_sum_PPV
TIMP2_AGRIN_norm,CLIC1_MVP_norm,,0.91197,0.11111,0.98214,0.40351,0.95833,0.61798,0.19192,0.94643,0.63158,0.92308,0.71622,0.59596,0.76786,0.94737,0.80597,0.93478
Endometrial_thickness,MMP9_MVP_norm,PERM_CLIC1_norm,0.91197,0.21212,0.98246,0.60714,0.97143,0.71795,0.24242,0.96491,0.62500,0.94595,0.72368,0.71717,0.68421,0.96429,0.75000,0.95122
Endometrial_thickness,MMP9_MVP_norm,CLIC1_PERM_norm,0.91197,0.21212,0.98246,0.60714,0.97143,0.71795,0.24242,0.96491,0.62500,0.94595,0.72368,0.71717,0.68421,0.96429,0.75000,0.95122
Endometrial_thickness,MVP_MMP9_norm,PERM_CLIC1_norm,0.91197,0.21212,0.98246,0.60714,0.97143,0.71795,0.24242,0.96491,0.62500,0.94595,0.72368,0.71717,0.68421,0.96429,0.75000,0.95122
Endometrial_thickness,MVP_MMP9_norm,CLIC1_PERM_norm,0.91197,0.21212,0.98246,0.60714,0.97143,0.71795,0.24242,0.96491,0.62500,0.94595,0.72368,0.71717,0.68421,0.96429,0.75000,0.95122
AGRIN_TIMP2_norm,TIMP2_AGRIN_norm,CLIC1_MVP_norm,0.91197,0.11111,0.98214,0.40351,0.95833,0.61798,0.19192,0.94643,0.63158,0.92308,0.71622,0.59596,0.76786,0.94737,0.80597,0.93478
AGRIN_TIMP2_norm,MVP_CLIC1_norm,CLIC1_MVP_norm,0.91197,0.11111,0.98214,0.40351,0.95833,0.61798,0.19192,0.94643,0.63158,0.92308,0.71622,0.59596,0.76786,0.94737,0.80597,0.93478
Endometrial_thickness,KPYM_MVP_norm,MVP_CLIC1_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
Endometrial_thickness,KPYM_MVP_norm,CLIC1_KPYM_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
Endometrial_thickness,KPYM_MVP_norm,CLIC1_MVP_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
Endometrial_thickness,KPYM_CLIC1_norm,MVP_KPYM_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
Endometrial_thickness,KPYM_CLIC1_norm,MVP_CLIC1_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
Endometrial_thickness,KPYM_CLIC1_norm,CLIC1_MVP_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
Endometrial_thickness,MVP_KPYM_norm,CLIC1_KPYM_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
Endometrial_thickness,MVP_KPYM_norm,CLIC1_MVP_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
Endometrial_thickness,MVP_CLIC1_norm,CLIC1_KPYM_norm,0.91174,0.10101,0.98182,0.36364,0.95238,0.60674,0.20202,0.94545,0.60000,0.91667,0.70270,0.51515,0.85455,0.90909,0.86207,0.90385
MMP9_KPYM_norm,AGRIN_MVP_norm,TIMP2_CLIC1_norm,0.91145,0.08081,0.98148,0.23636,0.92857,0.55789,0.16162,0.96296,0.52727,0.93548,0.66667,0.55556,0.77778,0.94545,0.81250,0.93333
MMP9_KPYM_norm,AGRIN_MVP_norm,CLIC1_TIMP2_norm,0.91145,0.08081,0.98148,0.23636,0.92857,0.55789,0.16162,0.96296,0.52727,0.93548,0.66667,0.55556,0.77778,0.94545,0.81250,0.93333
MMP9_KPYM_norm,TIMP2_MVP_norm,MVP_CLIC1_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_KPYM_norm,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_KPYM_norm,TIMP2_MVP_norm,CLIC1_MVP_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_KPYM_norm,TIMP2_CLIC1_norm,MVP_AGRIN_norm,0.91145,0.08081,0.98148,0.23636,0.92857,0.55789,0.16162,0.96296,0.52727,0.93548,0.66667,0.55556,0.77778,0.94545,0.81250,0.93333
MMP9_KPYM_norm,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_KPYM_norm,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_KPYM_norm,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_KPYM_norm,MVP_AGRIN_norm,CLIC1_TIMP2_norm,0.91145,0.08081,0.98148,0.23636,0.92857,0.55789,0.16162,0.96296,0.52727,0.93548,0.66667,0.55556,0.77778,0.94545,0.81250,0.93333
MMP9_KPYM_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_KPYM_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_KPYM_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,AGRIN_MVP_norm,TIMP2_CLIC1_norm,0.91145,0.08081,0.98148,0.23636,0.92857,0.55789,0.16162,0.96296,0.52727,0.93548,0.66667,0.55556,0.77778,0.94545,0.81250,0.93333
KPYM_MMP9_norm,AGRIN_MVP_norm,CLIC1_TIMP2_norm,0.91145,0.08081,0.98148,0.23636,0.92857,0.55789,0.16162,0.96296,0.52727,0.93548,0.66667,0.55556,0.77778,0.94545,0.81250,0.93333
KPYM_MMP9_norm,TIMP2_MVP_norm,MVP_CLIC1_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,TIMP2_MVP_norm,CLIC1_TIMP2_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,TIMP2_MVP_norm,CLIC1_MVP_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,TIMP2_CLIC1_norm,MVP_AGRIN_norm,0.91145,0.08081,0.98148,0.23636,0.92857,0.55789,0.16162,0.96296,0.52727,0.93548,0.66667,0.55556,0.77778,0.94545,0.81250,0.93333
KPYM_MMP9_norm,TIMP2_CLIC1_norm,MVP_TIMP2_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,TIMP2_CLIC1_norm,MVP_CLIC1_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,TIMP2_CLIC1_norm,CLIC1_MVP_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,MVP_AGRIN_norm,CLIC1_TIMP2_norm,0.91145,0.08081,0.98148,0.23636,0.92857,0.55789,0.16162,0.96296,0.52727,0.93548,0.66667,0.55556,0.77778,0.94545,0.81250,0.93333
KPYM_MMP9_norm,MVP_TIMP2_norm,CLIC1_TIMP2_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,MVP_TIMP2_norm,CLIC1_MVP_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
KPYM_MMP9_norm,MVP_CLIC1_norm,CLIC1_TIMP2_norm,0.91145,0.05051,0.98148,0.20000,0.91667,0.54639,0.13131,0.96296,0.45455,0.92593,0.63415,0.62626,0.77778,0.92727,0.80952,0.91304
MMP9_MVP_norm,KPYM_AGRIN_norm,TIMP2_CLIC1_norm,0.91111,0.16162,0.98148,0.47273,0.96296,0.64634,0.16162,0.98148,0.47273,0.96296,0.64634,0.63636,0.77778,0.92727,0.80952,0.91304
MMP9_MVP_norm,KPYM_AGRIN_norm,CLIC1_TIMP2_norm,0.91111,0.16162,0.98148,0.47273,0.96296,0.64634,0.16162,0.98148,0.47273,0.96296,0.64634,0.63636,0.77778,0.92727,0.80952,0.91304
MMP9_MVP_norm,AGRIN_KPYM_norm,TIMP2_CLIC1_norm,0.91111,0.16162,0.98148,0.47273,0.96296,0.64634,0.16162,0.98148,0.47273,0.96296,0.64634,0.63636,0.77778,0.92727,0.80952,0.91304
MMP9_MVP_norm,AGRIN_KPYM_norm,CLIC1_TIMP2_norm,0.91111,0.16162,0.98148,0.47273,0.96296,0.64634,0.16162,0.98148,0.47273,0.96296,0.64634,0.63636,0.77778,0.92727,0.80952,0.91304
KPYM_AGRIN_norm,TIMP2_CLIC1_norm,MVP_MMP9_norm,0.91111,0.16162,0.98148,0.47273,0.96296,0.64634,0.16162,0.98148,0.47273,0.96296,0.64634,0.63636,0.77778,0.92727,0.80952,0.91304
KPYM_AGRIN_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.91111,0.16162,0.98148,0.47273,0.96296,0.64634,0.16162,0.98148,0.47273,0.96296,0.64634,0.63636,0.77778,0.92727,0.80952,0.91304
AGRIN_KPYM_norm,TIMP2_CLIC1_norm,MVP_MMP9_norm,0.91111,0.16162,0.98148,0.47273,0.96296,0.64634,0.16162,0.98148,0.47273,0.96296,0.64634,0.63636,0.77778,0.92727,0.80952,0.91304
AGRIN_KPYM_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.91111,0.16162,0.98148,0.47273,0.96296,0.64634,0.16162,0.98148,0.47273,0.96296,0.64634,0.63636,0.77778,0.92727,0.80952,0.91304
Endometrial_thickness,MMP9_CLIC1_norm,TIMP2_MVP_norm,0.91103,0.10101,0.98214,0.29825,0.94444,0.57895,0.17172,0.96429,0.47368,0.93103,0.64286,0.31313,0.89286,0.82456,0.88679,0.83333
Endometrial_thickness,MMP9_CLIC1_norm,MVP_TIMP2_norm,0.91103,0.10101,0.98214,0.29825,0.94444,0.57895,0.17172,0.96429,0.47368,0.93103,0.64286,0.31313,0.89286,0.82456,0.88679,0.83333
Endometrial_thickness,TIMP2_MVP_norm,CLIC1_MMP9_norm,0.91103,0.10101,0.98214,0.29825,0.94444,0.57895,0.17172,0.96429,0.47368,0.93103,0.64286,0.31313,0.89286,0.82456,0.88679,0.83333
Endometrial_thickness,MVP_TIMP2_norm,CLIC1_MMP9_norm,0.91103,0.10101,0.98214,0.29825,0.94444,0.57895,0.17172,0.96429,0.47368,0.93103,0.64286,0.31313,0.89286,0.82456,0.88679,0.83333
Endometrial_thickness,KPYM_PERM_norm,MVP_CLIC1_norm,0.91077,0.11111,0.98182,0.37037,0.95238,0.61364,0.27273,0.94545,0.70370,0.92683,0.76471,0.41414,0.85455,0.87037,0.85455,0.87037
Endometrial_thickness,KPYM_PERM_norm,CLIC1_MVP_norm,0.91077,0.11111,0.98182,0.37037,0.95238,0.61364,0.27273,0.94545,0.70370,0.92683,0.76471,0.41414,0.85455,0.87037,0.85455,0.87037
Endometrial_thickness,MVP_CLIC1_norm,PERM_KPYM_norm,0.91077,0.11111,0.98182,0.37037,0.95238,0.61364,0.27273,0.94545,0.70370,0.92683,0.76471,0.41414,0.85455,0.87037,0.85455,0.87037
Endometrial_thickness,PERM_KPYM_norm,CLIC1_MVP_norm,0.91077,0.11111,0.98182,0.37037,0.95238,0.61364,0.27273,0.94545,0.70370,0.92683,0.76471,0.41414,0.85455,0.87037,0.85455,0.87037
MMP9_MVP_norm,TIMP2_PERM_norm,PERM_CLIC1_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_MVP_norm,TIMP2_PERM_norm,CLIC1_TIMP2_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_MVP_norm,TIMP2_PERM_norm,CLIC1_PERM_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_MVP_norm,TIMP2_CLIC1_norm,PERM_TIMP2_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_MVP_norm,TIMP2_CLIC1_norm,PERM_CLIC1_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_MVP_norm,TIMP2_CLIC1_norm,CLIC1_PERM_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_MVP_norm,PERM_TIMP2_norm,CLIC1_TIMP2_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_MVP_norm,PERM_TIMP2_norm,CLIC1_PERM_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_MVP_norm,PERM_CLIC1_norm,CLIC1_TIMP2_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
TIMP2_PERM_norm,MVP_MMP9_norm,PERM_CLIC1_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
TIMP2_PERM_norm,MVP_MMP9_norm,CLIC1_TIMP2_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
TIMP2_PERM_norm,MVP_MMP9_norm,CLIC1_PERM_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
TIMP2_CLIC1_norm,MVP_MMP9_norm,PERM_TIMP2_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
TIMP2_CLIC1_norm,MVP_MMP9_norm,PERM_CLIC1_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
TIMP2_CLIC1_norm,MVP_MMP9_norm,CLIC1_PERM_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MVP_MMP9_norm,PERM_TIMP2_norm,CLIC1_TIMP2_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MVP_MMP9_norm,PERM_TIMP2_norm,CLIC1_PERM_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MVP_MMP9_norm,PERM_CLIC1_norm,CLIC1_TIMP2_norm,0.91071,0.12121,0.98214,0.37500,0.95455,0.61111,0.17172,0.94643,0.50000,0.90323,0.65432,0.52525,0.80357,0.87500,0.81667,0.86538
MMP9_TIMP2_norm,AGRIN_MVP_norm,TIMP2_CLIC1_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_TIMP2_norm,AGRIN_MVP_norm,CLIC1_MMP9_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_TIMP2_norm,AGRIN_MVP_norm,CLIC1_TIMP2_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_TIMP2_norm,TIMP2_CLIC1_norm,MVP_AGRIN_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_TIMP2_norm,MVP_AGRIN_norm,CLIC1_MMP9_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_TIMP2_norm,MVP_AGRIN_norm,CLIC1_TIMP2_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_CLIC1_norm,AGRIN_MVP_norm,TIMP2_MMP9_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_CLIC1_norm,AGRIN_MVP_norm,TIMP2_CLIC1_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_CLIC1_norm,AGRIN_MVP_norm,CLIC1_TIMP2_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_CLIC1_norm,TIMP2_MMP9_norm,MVP_AGRIN_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_CLIC1_norm,TIMP2_CLIC1_norm,MVP_AGRIN_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_CLIC1_norm,MVP_AGRIN_norm,CLIC1_TIMP2_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
AGRIN_MVP_norm,TIMP2_MMP9_norm,CLIC1_MMP9_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
AGRIN_MVP_norm,TIMP2_MMP9_norm,CLIC1_TIMP2_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
AGRIN_MVP_norm,TIMP2_CLIC1_norm,CLIC1_MMP9_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
TIMP2_MMP9_norm,MVP_AGRIN_norm,CLIC1_MMP9_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
TIMP2_MMP9_norm,MVP_AGRIN_norm,CLIC1_TIMP2_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
TIMP2_CLIC1_norm,MVP_AGRIN_norm,CLIC1_MMP9_norm,0.9104,0.07071,0.98214,0.21053,0.92308,0.55000,0.13131,0.94643,0.45614,0.89655,0.63095,0.57576,0.75000,0.96491,0.79710,0.95455
MMP9_KPYM_norm,AGRIN_TIMP2_norm,MVP_CLIC1_norm,0.90976,0.11111,0.98148,0.41818,0.95833,0.62353,0.18182,0.96296,0.61818,0.94444,0.71233,0.61616,0.75926,0.94545,0.80000,0.93182
MMP9_KPYM_norm,AGRIN_TIMP2_norm,CLIC1_MVP_norm,0.90976,0.11111,0.98148,0.41818,0.95833,0.62353,0.18182,0.96296,0.61818,0.94444,0.71233,0.61616,0.75926,0.94545,0.80000,0.93182
MMP9_KPYM_norm,TIMP2_AGRIN_norm,MVP_CLIC1_norm,0.90976,0.11111,0.98148,0.41818,0.95833,0.62353,0.18182,0.96296,0.61818,0.94444,0.71233,0.61616,0.75926,0.94545,0.80000,0.93182
MMP9_KPYM_norm,TIMP2_AGRIN_norm,CLIC1_MVP_norm,0.90976,0.11111,0.98148,0.41818,0.95833,0.62353,0.18182,0.96296,0.61818,0.94444,0.71233,0.61616,0.75926,0.94545,0.80000,0.93182
KPYM_MMP9_norm,AGRIN_TIMP2_norm,MVP_CLIC1_norm,0.90976,0.11111,0.98148,0.41818,0.95833,0.62353,0.18182,0.96296,0.61818,0.94444,0.71233,0.61616,0.75926,0.94545,0.80000,0.93182
KPYM_MMP9_norm,AGRIN_TIMP2_norm,CLIC1_MVP_norm,0.90976,0.11111,0.98148,0.41818,0.95833,0.62353,0.18182,0.96296,0.61818,0.94444,0.71233,0.61616,0.75926,0.94545,0.80000,0.93182
KPYM_MMP9_norm,TIMP2_AGRIN_norm,MVP_CLIC1_norm,0.90976,0.11111,0.98148,0.41818,0.95833,0.62353,0.18182,0.96296,0.61818,0.94444,0.71233,0.61616,0.75926,0.94545,0.80000,0.93182
KPYM_MMP9_norm,TIMP2_AGRIN_norm,CLIC1_MVP_norm,0.90976,0.11111,0.98148,0.41818,0.95833,0.62353,0.18182,0.96296,0.61818,0.94444,0.71233,0.61616,0.75926,0.94545,0.80000,0.93182
Endometrial_thickness,MMP9_KPYM_norm,TIMP2_MVP_norm,0.90975,0.09091,0.98182,0.29091,0.94118,0.58065,0.17172,0.96364,0.50909,0.93333,0.66250,0.63636,0.74545,0.96364,0.79104,0.95349
Endometrial_thickness,MMP9_KPYM_norm,MVP_TIMP2_norm,0.90975,0.09091,0.98182,0.29091,0.94118,0.58065,0.17172,0.96364,0.50909,0.93333,0.66250,0.63636,0.74545,0.96364,0.79104,0.95349
Endometrial_thickness,KPYM_MMP9_norm,TIMP2_MVP_norm,0.90975,0.09091,0.98182,0.29091,0.94118,0.58065,0.17172,0.96364,0.50909,0.93333,0.66250,0.63636,0.74545,0.96364,0.79104,0.95349
Endometrial_thickness,KPYM_MMP9_norm,MVP_TIMP2_norm,0.90975,0.09091,0.98182,0.29091,0.94118,0.58065,0.17172,0.96364,0.50909,0.93333,0.66250,0.63636,0.74545,0.96364,0.79104,0.95349
MMP9_TIMP2_norm,TIMP2_PERM_norm,MVP_CLIC1_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
MMP9_TIMP2_norm,TIMP2_PERM_norm,CLIC1_MVP_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
MMP9_TIMP2_norm,MVP_CLIC1_norm,PERM_MMP9_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
MMP9_TIMP2_norm,MVP_CLIC1_norm,PERM_TIMP2_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
MMP9_TIMP2_norm,PERM_MMP9_norm,CLIC1_MVP_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
MMP9_TIMP2_norm,PERM_TIMP2_norm,CLIC1_MVP_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
MMP9_PERM_norm,TIMP2_MMP9_norm,MVP_CLIC1_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
MMP9_PERM_norm,TIMP2_MMP9_norm,CLIC1_MVP_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
MMP9_PERM_norm,TIMP2_PERM_norm,MVP_CLIC1_norm,0.90912,0.13131,0.98214,0.51786,0.96667,0.67073,0.17172,0.94643,0.53571,0.90909,0.67089,0.62626,0.80357,0.87500,0.81667,0.86538
